Hips_px,Hips_py,Hips_pz,Hips_rw,Hips_rx,Hips_ry,Hips_rz,Spine_rw,Spine_rx,Spine_ry,Spine_rz,Chest_rw,Chest_rx,Chest_ry,Chest_rz,UpperChest_rw,UpperChest_rx,UpperChest_ry,UpperChest_rz,Neck_rw,Neck_rx,Neck_ry,Neck_rz,Head_rw,Head_rx,Head_ry,Head_rz,LeftShoulder_rw,LeftShoulder_rx,LeftShoulder_ry,LeftShoulder_rz,LeftUpperArm_rw,LeftUpperArm_rx,LeftUpperArm_ry,LeftUpperArm_rz,LeftLowerArm_rw,LeftLowerArm_rx,LeftLowerArm_ry,LeftLowerArm_rz,LeftHand_rw,LeftHand_rx,LeftHand_ry,LeftHand_rz,RightShoulder_rw,RightShoulder_rx,RightShoulder_ry,RightShoulder_rz,RightUpperArm_rw,RightUpperArm_rx,RightUpperArm_ry,RightUpperArm_rz,RightLowerArm_rw,RightLowerArm_rx,RightLowerArm_ry,RightLowerArm_rz,RightHand_rw,RightHand_rx,RightHand_ry,RightHand_rz,LeftUpperLeg_rw,LeftUpperLeg_rx,LeftUpperLeg_ry,LeftUpperLeg_rz,LeftLowerLeg_rw,LeftLowerLeg_rx,LeftLowerLeg_ry,LeftLowerLeg_rz,LeftFoot_rw,LeftFoot_rx,LeftFoot_ry,LeftFoot_rz,LeftToes_rw,LeftToes_rx,LeftToes_ry,LeftToes_rz,RightUpperLeg_rw,RightUpperLeg_rx,RightUpperLeg_ry,RightUpperLeg_rz,RightLowerLeg_rw,RightLowerLeg_rx,RightLowerLeg_ry,RightLowerLeg_rz,RightFoot_rw,RightFoot_rx,RightFoot_ry,RightFoot_rz,RightToes_rw,RightToes_rx,RightToes_ry,RightToes_rz
-0.3174600,1.0412700,-0.6816600,0.9859650,0.0624897,-0.1430093,0.0592997,0.9998851,0.0128511,0.0079692,0.0010563,1.0000000,0.0000000,0.0000000,0.0000000,0.9995390,0.0257469,0.0159526,0.0021185,0.9933715,-0.0445009,0.0447655,-0.0960668,0.9932666,-0.0434589,0.0365189,-0.1009908,0.9901259,-0.0264356,-0.1359716,0.0215316,0.7605203,-0.1487108,0.2583787,0.5768313,0.9073001,0.0208830,0.3796155,0.1796179,0.9346730,0.2175173,0.2275024,-0.1652733,0.9975865,0.0300512,0.0613273,0.0125287,0.6964386,-0.0640710,-0.1955170,-0.6874892,0.9922130,0.0372181,-0.1175114,-0.0178675,0.9843242,-0.0783054,0.0293830,0.1552766,0.9874846,-0.1570373,-0.0145038,-0.0017746,0.9705959,0.2406680,-0.0000024,-0.0047374,0.9778479,-0.1422966,-0.1489825,-0.0370072,0.9999762,-0.0066910,-0.0017116,0.0000176,0.9508981,-0.0313710,0.2939748,0.0915836,0.9999998,0.0006980,0.0000029,-0.0000188,0.9869424,0.1459072,0.0197764,-0.0653056,0.9987302,-0.0503778,-0.0000050,0.0000015
-0.3179700,1.0423000,-0.6809000,0.9877346,0.0580603,-0.1308506,0.0623503,0.9998562,0.0131026,0.0104853,0.0024459,1.0000000,0.0000000,0.0000000,0.0000000,0.9994229,0.0262496,0.0209944,0.0049024,0.9934729,-0.0397613,0.0363739,-0.1005367,0.9933559,-0.0396163,0.0313552,-0.1033991,0.9903356,-0.0272236,-0.1351906,0.0147588,0.7629287,-0.1408948,0.2694297,0.5705227,0.9190698,0.0025558,0.3629631,0.1534989,0.9360211,0.2124404,0.2303863,-0.1601744,0.9977275,0.0288657,0.0598954,0.0109195,0.7017815,-0.0594289,-0.1780367,-0.6872219,0.9890513,0.0536066,-0.1339201,-0.0311329,0.9847957,-0.0679630,0.0135186,0.1592976,0.9875795,-0.1521086,-0.0387696,-0.0068254,0.9706877,0.2402443,-0.0000097,-0.0069304,0.9798779,-0.1426682,-0.1348713,-0.0359840,0.9999549,-0.0093406,-0.0017305,0.0000143,0.9552515,-0.0299213,0.2802724,0.0897040,0.9999997,0.0007782,-0.0000035,-0.0000303,0.9860211,0.1530334,0.0191924,-0.0630463,0.9985420,-0.0539813,-0.0000061,0.0000048
-0.3176400,1.0439100,-0.6796900,0.9898015,0.0507001,-0.1153902,0.0663901,0.9998132,0.0141866,0.0122678,0.0046616,1.0000000,0.0000000,0.0000000,0.0000000,0.9992508,0.0284068,0.0245791,0.0093175,0.9937467,-0.0325571,0.0303027,-0.1024173,0.9933249,-0.0341145,0.0265638,-0.1069398,0.9910564,-0.0272606,-0.1303124,0.0091024,0.7646734,-0.1346782,0.2790535,0.5650358,0.9360634,-0.0164828,0.3273694,0.1278395,0.9399559,0.2124916,0.2150372,-0.1583960,0.9974702,0.0299101,0.0636146,0.0105764,0.7077215,-0.0632704,-0.1574732,-0.6858056,0.9835442,0.0795641,-0.1547137,-0.0487251,0.9824961,-0.0733703,-0.0095220,0.1709607,0.9869231,-0.1431694,-0.0724802,-0.0152281,0.9712654,0.2378558,-0.0000008,-0.0082511,0.9821530,-0.1444491,-0.1150906,-0.0355542,0.9999630,-0.0084495,-0.0016182,0.0000193,0.9603446,-0.0262106,0.2635302,0.0871961,0.9999998,0.0006921,0.0000045,-0.0000281,0.9846421,0.1625143,0.0155699,-0.0618592,0.9982517,-0.0591057,-0.0000055,0.0000046
-0.3176400,1.0439100,-0.6796900,0.9898015,0.0507001,-0.1153902,0.0663901,0.9998132,0.0141866,0.0122678,0.0046616,1.0000000,0.0000000,0.0000000,0.0000000,0.9992508,0.0284068,0.0245791,0.0093175,0.9937467,-0.0325571,0.0303027,-0.1024173,0.9933249,-0.0341145,0.0265638,-0.1069398,0.9910564,-0.0272606,-0.1303124,0.0091024,0.7646734,-0.1346782,0.2790535,0.5650358,0.9360634,-0.0164828,0.3273694,0.1278395,0.9399559,0.2124916,0.2150372,-0.1583960,0.9974702,0.0299101,0.0636146,0.0105764,0.7077215,-0.0632704,-0.1574732,-0.6858056,0.9835442,0.0795641,-0.1547137,-0.0487251,0.9824961,-0.0733703,-0.0095220,0.1709607,0.9869231,-0.1431694,-0.0724802,-0.0152281,0.9712654,0.2378558,-0.0000008,-0.0082511,0.9821530,-0.1444491,-0.1150906,-0.0355542,0.9999630,-0.0084495,-0.0016182,0.0000193,0.9603446,-0.0262106,0.2635302,0.0871961,0.9999998,0.0006921,0.0000045,-0.0000281,0.9846421,0.1625143,0.0155699,-0.0618592,0.9982517,-0.0591057,-0.0000055,0.0000046
-0.3170100,1.0452100,-0.6786900,0.9914795,0.0447300,-0.0999600,0.0705400,0.9997804,0.0143880,0.0139648,0.0061054,1.0000000,0.0000000,0.0000000,0.0000000,0.9991188,0.0288060,0.0279762,0.0122180,0.9935709,-0.0283624,0.0251596,-0.1066752,0.9933373,-0.0282760,0.0217369,-0.1095856,0.9913530,-0.0277880,-0.1281912,0.0037519,0.7687449,-0.1263663,0.2749433,0.5634438,0.9495989,-0.0251121,0.2924488,0.1100232,0.9421354,0.2415489,0.1760865,-0.1517518,0.9973532,0.0264352,0.0669443,0.0103086,0.7146265,-0.0693016,-0.1406481,-0.6817070,0.9758390,0.1005028,-0.1804327,-0.0712848,0.9809642,-0.0660875,-0.0256864,0.1807814,0.9864313,-0.1359238,-0.0890946,-0.0232415,0.9717128,0.2360688,0.0000039,-0.0067573,0.9822615,-0.1452029,-0.1126568,-0.0372400,0.9999683,-0.0077759,-0.0017460,0.0000199,0.9635491,-0.0245208,0.2526661,0.0844494,0.9999998,0.0006911,-0.0000033,-0.0000257,0.9827232,0.1735642,0.0065686,-0.0639339,0.9976403,-0.0686586,0.0000067,-0.0000011
-0.3162100,1.0458000,-0.6782000,0.9927524,0.0402901,-0.0863102,0.0732802,0.9997650,0.0144658,0.0147238,0.0066339,1.0000000,0.0000000,0.0000000,0.0000000,0.9990574,0.0289603,0.0294859,0.0132780,0.9935454,-0.0231678,0.0200592,-0.1092178,0.9934595,-0.0231309,0.0185232,-0.1102736,0.9915619,-0.0238913,-0.1274052,0.0014612,0.7712806,-0.1263771,0.2661376,0.5642037,0.9656872,-0.0151927,0.2391410,0.1001452,0.9433220,0.2499511,0.1411867,-0.1665367,0.9969922,0.0244505,0.0729133,0.0096074,0.7228538,-0.0749276,-0.1272376,-0.6750398,0.9655508,0.1152848,-0.2142031,-0.0924018,0.9811366,-0.0472302,-0.0383316,0.1834967,0.9860391,-0.1315650,-0.0981350,-0.0280567,0.9715230,0.2368426,-0.0000040,-0.0069694,0.9817187,-0.1462861,-0.1156124,-0.0382441,0.9999788,-0.0062458,-0.0018756,0.0000086,0.9648160,-0.0245166,0.2482857,0.0829648,0.9999997,0.0007797,0.0000026,-0.0000202,0.9808094,0.1830834,-0.0079667,-0.0665581,0.9967817,-0.0801637,-0.0000031,-0.0000011
-0.3148000,1.0456600,-0.6775000,0.9935670,0.0370599,-0.0763398,0.0749898,0.9997625,0.0143199,0.0148628,0.0069995,1.0000000,0.0000000,0.0000000,0.0000000,0.9990474,0.0286746,0.0297580,0.0140230,0.9936316,-0.0191071,0.0171752,-0.1097100,0.9935632,-0.0187439,0.0169291,-0.1104283,0.9917511,-0.0188604,-0.1267635,0.0022668,0.7735938,-0.1229378,0.2564841,0.5662639,0.9744781,-0.0130026,0.2063618,0.0873965,0.9419407,0.2628927,0.1180387,-0.1723427,0.9967685,0.0233355,0.0762629,0.0095867,0.7281353,-0.0809872,-0.1234906,-0.6693356,0.9586521,0.1248473,-0.2327413,-0.1059757,0.9812644,-0.0500961,-0.0479099,0.1797647,0.9858791,-0.1291833,-0.1017258,-0.0317196,0.9708880,0.2394397,0.0000015,-0.0067160,0.9808376,-0.1479840,-0.1209733,-0.0377332,0.9999812,-0.0058103,-0.0019555,0.0000129,0.9672537,-0.0231247,0.2388562,0.0826633,0.9999997,0.0007797,0.0000021,-0.0000196,0.9800615,0.1845854,-0.0173524,-0.0714608,0.9964826,-0.0837995,0.0000027,-0.0000085
-0.3121600,1.0447600,-0.6768400,0.9942620,0.0346201,-0.0660201,0.0767202,0.9997638,0.0139136,0.0151377,0.0070357,1.0000000,0.0000000,0.0000000,0.0000000,0.9990515,0.0278811,0.0303308,0.0141076,0.9937454,-0.0153498,0.0160272,-0.1094427,0.9937614,-0.0145040,0.0155272,-0.1094850,0.9919034,-0.0119935,-0.1263006,0.0056552,0.7807332,-0.1035568,0.2363473,0.5690972,0.9818564,-0.0147666,0.1736491,0.0747398,0.9395444,0.2705088,0.0879139,-0.1906632,0.9966630,0.0189531,0.0784250,0.0123756,0.7335691,-0.0887081,-0.1193726,-0.6631421,0.9483632,0.1335161,-0.2594183,-0.1244296,0.9825094,-0.0438772,-0.0468937,0.1747888,0.9858519,-0.1287888,-0.1013090,-0.0352981,0.9696233,0.2445093,-0.0000027,-0.0067826,0.9791158,-0.1511553,-0.1313177,-0.0352124,0.9999834,-0.0054035,-0.0019822,0.0000067,0.9690830,-0.0213080,0.2317305,0.0820075,0.9999998,0.0006914,-0.0000046,-0.0000162,0.9803123,0.1761438,-0.0286857,-0.0844886,0.9974115,-0.0719045,-0.0000045,0.0000021
-0.3080800,1.0437600,-0.6757000,0.9949436,0.0327801,-0.0561502,0.0765503,0.9997911,0.0132201,0.0131189,0.0084159,1.0000000,0.0000000,0.0000000,0.0000000,0.9991630,0.0264595,0.0262624,0.0168389,0.9944993,-0.0099384,0.0116868,-0.1036133,0.9941664,-0.0087687,0.0158331,-0.1063279,0.9913871,-0.0036610,-0.1306919,0.0076081,0.7843769,-0.0925134,0.2132618,0.5750771,0.9877014,-0.0024401,0.1395533,0.0704624,0.9359339,0.2739716,0.0639713,-0.2118372,0.9969144,0.0170269,0.0749797,0.0158011,0.7388679,-0.0993774,-0.1218528,-0.6552483,0.9302630,0.1437252,-0.3052311,-0.1441802,0.9837180,-0.0416748,-0.0164816,0.1740414,0.9861352,-0.1280584,-0.0985661,-0.0377259,0.9685253,0.2488375,-0.0000191,-0.0062172,0.9771180,-0.1539229,-0.1434108,-0.0313307,0.9999864,-0.0048474,-0.0019567,0.0000128,0.9692644,-0.0197034,0.2322620,0.0786935,0.9999999,0.0005494,0.0000060,-0.0000199,0.9833578,0.1578648,-0.0304156,-0.0846231,0.9989076,-0.0467292,0.0000009,0.0000006
-0.3024100,1.0433900,-0.6740300,0.9953806,0.0325700,-0.0489001,0.0759301,0.9998296,0.0114939,0.0098778,0.0105382,1.0000000,0.0000000,0.0000000,0.0000000,0.9993161,0.0230165,0.0197954,0.0211121,0.9944336,-0.0087273,0.0134300,-0.1041410,0.9938922,-0.0056758,0.0201031,-0.1083606,0.9911417,0.0045332,-0.1326759,0.0038368,0.7883113,-0.0647067,0.1908818,0.5813282,0.9905994,0.0139224,0.1221504,0.0599865,0.9314749,0.2832461,0.0507976,-0.2225888,0.9969293,0.0153088,0.0753026,0.0150704,0.7460868,-0.1100046,-0.1309879,-0.6435027,0.9245697,0.1400007,-0.3170857,-0.1582003,0.9853892,-0.0346660,-0.0173194,0.1658503,0.9857655,-0.1274609,-0.1018162,-0.0406640,0.9682020,0.2500864,-0.0000089,-0.0064661,0.9764453,-0.1558349,-0.1466792,-0.0274826,0.9999925,-0.0033486,-0.0019214,0.0000044,0.9686518,-0.0192355,0.2371695,0.0713739,0.9999998,0.0007024,0.0000014,-0.0000201,0.9880873,0.1368052,-0.0209952,-0.0672835,0.9998122,-0.0193785,-0.0000038,0.0000023
-0.2976400,1.0438100,-0.6730100,0.9955569,0.0334599,-0.0450399,0.0756198,0.9998514,0.0101338,0.0074346,0.0117994,1.0000000,0.0000000,0.0000000,0.0000000,0.9994043,0.0202960,0.0148650,0.0236248,0.9940356,-0.0067354,0.0187687,-0.1072180,0.9936694,-0.0043437,0.0238730,-0.1096924,0.9911342,0.0103383,-0.1324276,-0.0030017,0.7903519,-0.0416840,0.1759311,0.5853671,0.9918600,0.0252325,0.1107825,0.0574838,0.9260654,0.2912016,0.0478525,-0.2351907,0.9969644,0.0119106,0.0757549,0.0134667,0.7501190,-0.1134590,-0.1270513,-0.6389886,0.9186903,0.1403611,-0.3305117,-0.1645268,0.9864188,-0.0298485,-0.0133036,0.1609663,0.9850871,-0.1273048,-0.1073352,-0.0433140,0.9685650,0.2486679,-0.0000083,-0.0067955,0.9768347,-0.1556025,-0.1447317,-0.0251904,0.9999949,-0.0025337,-0.0019207,0.0000075,0.9675179,-0.0204491,0.2434421,0.0650142,0.9999998,0.0006593,-0.0000021,-0.0000214,0.9903736,0.1285829,-0.0145368,-0.0491468,0.9999409,-0.0108785,0.0000032,-0.0000088
-0.2976400,1.0438100,-0.6730100,0.9955569,0.0334599,-0.0450399,0.0756198,0.9998514,0.0101338,0.0074346,0.0117994,1.0000000,0.0000000,0.0000000,0.0000000,0.9994043,0.0202960,0.0148650,0.0236248,0.9940356,-0.0067354,0.0187687,-0.1072180,0.9936694,-0.0043437,0.0238730,-0.1096924,0.9911342,0.0103383,-0.1324276,-0.0030017,0.7903519,-0.0416840,0.1759311,0.5853671,0.9918600,0.0252325,0.1107825,0.0574838,0.9260654,0.2912016,0.0478525,-0.2351907,0.9969644,0.0119106,0.0757549,0.0134667,0.7501190,-0.1134590,-0.1270513,-0.6389886,0.9186903,0.1403611,-0.3305117,-0.1645268,0.9864188,-0.0298485,-0.0133036,0.1609663,0.9850871,-0.1273048,-0.1073352,-0.0433140,0.9685650,0.2486679,-0.0000083,-0.0067955,0.9768347,-0.1556025,-0.1447317,-0.0251904,0.9999949,-0.0025337,-0.0019207,0.0000075,0.9675179,-0.0204491,0.2434421,0.0650142,0.9999998,0.0006593,-0.0000021,-0.0000214,0.9903736,0.1285829,-0.0145368,-0.0491468,0.9999409,-0.0108785,0.0000032,-0.0000088
-0.2910700,1.0450600,-0.6727300,0.9956073,0.0359799,-0.0432499,0.0748398,0.9998640,0.0090558,0.0048517,0.0129013,1.0000000,0.0000000,0.0000000,0.0000000,0.9994547,0.0181491,0.0097101,0.0258218,0.9938380,-0.0064188,0.0227938,-0.1082840,0.9934733,-0.0046281,0.0280821,-0.1104573,0.9905007,0.0132405,-0.1365492,-0.0093443,0.7916899,-0.0091649,0.1537942,0.5911772,0.9919859,0.0394637,0.1046477,0.0587838,0.9195579,0.2945075,0.0444460,-0.2563264,0.9971123,0.0085542,0.0742786,0.0132898,0.7552910,-0.1192346,-0.1288337,-0.6314432,0.9126870,0.1369790,-0.3454427,-0.1700251,0.9870977,-0.0250414,-0.0089318,0.1578962,0.9845724,-0.1278290,-0.1103816,-0.0457491,0.9697434,0.2440265,-0.0000048,-0.0069956,0.9775409,-0.1526166,-0.1434883,-0.0230911,0.9999970,-0.0015129,-0.0019535,0.0000007,0.9666185,-0.0232320,0.2485438,0.0577483,0.9999997,0.0007779,0.0000062,-0.0000224,0.9920805,0.1229071,-0.0062688,-0.0251179,0.9999779,-0.0066475,0.0000007,0.0000074
-0.2844300,1.0468000,-0.6729900,0.9956728,0.0385201,-0.0445401,0.0718902,0.9998659,0.0086635,0.0025388,0.0136650,1.0000000,0.0000000,0.0000000,0.0000000,0.9994624,0.0173564,0.0050816,0.0273484,0.9937506,-0.0051714,0.0275796,-0.1080390,0.9934434,-0.0046893,0.0322407,-0.1095842,0.9898380,0.0153225,-0.1407011,-0.0137538,0.7916439,0.0212770,0.1316725,0.5962463,0.9915591,0.0439951,0.1050106,0.0620313,0.9145535,0.2992065,0.0422985,-0.2688461,0.9972682,0.0056053,0.0716881,0.0168982,0.7593005,-0.1225708,-0.1274732,-0.6262506,0.9074560,0.1323876,-0.3605114,-0.1703781,0.9872499,-0.0239167,-0.0041165,0.1573178,0.9846345,-0.1272496,-0.1104798,-0.0457892,0.9715414,0.2367698,0.0000042,-0.0068920,0.9786026,-0.1476044,-0.1416975,-0.0217216,0.9999977,0.0009746,-0.0019235,0.0000020,0.9664784,-0.0256500,0.2497501,0.0537263,0.9999998,0.0006540,0.0000074,-0.0000256,0.9926100,0.1204382,0.0084465,-0.0121955,0.9999747,-0.0071096,0.0000037,-0.0000009
-0.2762400,1.0487900,-0.6728000,0.9954132,0.0389901,-0.0518402,0.0703202,0.9998592,0.0091309,0.0006321,0.0140667,1.0000000,0.0000000,0.0000000,0.0000000,0.9994351,0.0182831,0.0012508,0.0281743,0.9935196,-0.0053314,0.0329999,-0.1086340,0.9932829,-0.0065286,0.0367306,-0.1095328,0.9894779,0.0163838,-0.1424738,-0.0191380,0.7906720,0.0441544,0.1064950,0.6012878,0.9911161,0.0451079,0.1071090,0.0646672,0.9102177,0.3063302,0.0449803,-0.2750316,0.9971433,0.0074289,0.0735917,0.0153101,0.7633744,-0.1292432,-0.1305202,-0.6192901,0.9038774,0.1303553,-0.3712720,-0.1678399,0.9872272,-0.0232725,-0.0007958,0.1576077,0.9851127,-0.1247053,-0.1081159,-0.0480894,0.9735993,0.2281458,-0.0000059,-0.0073401,0.9804553,-0.1413271,-0.1354864,-0.0194305,0.9999972,0.0013159,-0.0019829,-0.0000046,0.9657258,-0.0238478,0.2537327,0.0492420,0.9999998,0.0006951,0.0000054,-0.0000193,0.9933981,0.1136677,0.0151924,0.0030174,0.9999999,0.0004905,-0.0000018,0.0000054
-0.2679200,1.0502200,-0.6733800,0.9951248,0.0422702,-0.0601503,0.0657403,0.9998462,0.0086730,-0.0014948,0.0151755,1.0000000,0.0000000,0.0000000,0.0000000,0.9993826,0.0173854,-0.0029892,0.0303843,0.9935571,-0.0084786,0.0374167,-0.1066415,0.9931555,-0.0078258,0.0416903,-0.1088249,0.9892213,0.0126764,-0.1444270,-0.0205294,0.7900572,0.0582949,0.0786649,0.6051637,0.9902765,0.0513228,0.1107412,0.0667452,0.9042637,0.3119355,0.0504463,-0.2871561,0.9972722,0.0034025,0.0710570,0.0196875,0.7651752,-0.1366406,-0.1281038,-0.6159754,0.9028422,0.1269714,-0.3760184,-0.1654223,0.9870483,-0.0172455,0.0021777,0.1594788,0.9856957,-0.1250295,-0.1028339,-0.0468703,0.9755356,0.2197249,0.0000008,-0.0071603,0.9819123,-0.1349332,-0.1317003,-0.0172143,0.9999849,0.0032580,-0.0044372,-0.0000146,0.9653594,-0.0310074,0.2540008,0.0510220,0.9999248,0.0122573,-0.0000046,-0.0004257,0.9942064,0.1056673,0.0178826,0.0082730,0.9999551,-0.0094827,-0.0000018,0.0000033
-0.2604200,1.0509200,-0.6739900,0.9948093,0.0445800,-0.0673100,0.0619400,0.9998289,0.0085333,-0.0033815,0.0160605,1.0000000,0.0000000,0.0000000,0.0000000,0.9993134,0.0170762,-0.0067543,0.0321813,0.9934064,-0.0086458,0.0424004,-0.1061659,0.9930450,-0.0085493,0.0461550,-0.1079729,0.9892195,0.0107919,-0.1441480,-0.0234437,0.7900637,0.0641223,0.0588598,0.6068140,0.9893701,0.0579586,0.1144296,0.0685090,0.8984796,0.3153407,0.0556082,-0.3003373,0.9972638,0.0031401,0.0707170,0.0213122,0.7665329,-0.1417944,-0.1261452,-0.6135219,0.9023470,0.1248328,-0.3790514,-0.1628093,0.9869353,-0.0149647,0.0058655,0.1603135,0.9858993,-0.1265331,-0.0988499,-0.0471243,0.9764623,0.2156111,0.0000038,-0.0057694,0.9831290,-0.1302135,-0.1276573,-0.0143311,0.9999853,0.0032529,-0.0043498,-0.0000141,0.9648892,-0.0493135,0.2515438,0.0572946,0.9988232,0.0484704,-0.0000261,-0.0016666,0.9959249,0.0881306,0.0164971,0.0097182,0.9997620,-0.0218160,0.0000059,0.0000043
-0.2474400,1.0505500,-0.6755400,0.9938178,0.0486199,-0.0827098,0.0558699,0.9998180,0.0081019,-0.0062433,0.0161035,1.0000000,0.0000000,0.0000000,0.0000000,0.9992705,0.0162186,-0.0124833,0.0322441,0.9932915,-0.0098524,0.0488326,-0.1043565,0.9929904,-0.0093944,0.0546127,-0.1044000,0.9887981,0.0074753,-0.1473331,-0.0227019,0.7887388,0.0656945,0.0335649,0.6102858,0.9883506,0.0693672,0.1193441,0.0640959,0.8906381,0.3232426,0.0728679,-0.3113976,0.9974476,0.0040984,0.0673518,0.0233518,0.7703019,-0.1491473,-0.1252526,-0.6072083,0.9023799,0.1203549,-0.3827783,-0.1571812,0.9867660,-0.0135535,0.0110154,0.1612073,0.9836592,-0.1343616,-0.1100670,-0.0474011,0.9764876,0.2154318,0.0000120,-0.0078140,0.9870145,-0.1250567,-0.1003689,-0.0094566,0.9999958,0.0022280,-0.0018945,-0.0000100,0.9645908,-0.0759551,0.2434517,0.0672811,0.9946653,0.1030838,-0.0000765,-0.0038495,0.9978235,0.0604479,0.0258888,-0.0049087,0.9993693,-0.0355117,-0.0000032,-0.0000023
-0.2474400,1.0505500,-0.6755400,0.9938178,0.0486199,-0.0827098,0.0558699,0.9998180,0.0081019,-0.0062433,0.0161035,1.0000000,0.0000000,0.0000000,0.0000000,0.9992705,0.0162186,-0.0124833,0.0322441,0.9932915,-0.0098524,0.0488326,-0.1043565,0.9929904,-0.0093944,0.0546127,-0.1044000,0.9887981,0.0074753,-0.1473331,-0.0227019,0.7887388,0.0656945,0.0335649,0.6102858,0.9883506,0.0693672,0.1193441,0.0640959,0.8906381,0.3232426,0.0728679,-0.3113976,0.9974476,0.0040984,0.0673518,0.0233518,0.7703019,-0.1491473,-0.1252526,-0.6072083,0.9023799,0.1203549,-0.3827783,-0.1571812,0.9867660,-0.0135535,0.0110154,0.1612073,0.9836592,-0.1343616,-0.1100670,-0.0474011,0.9764876,0.2154318,0.0000120,-0.0078140,0.9870145,-0.1250567,-0.1003689,-0.0094566,0.9999958,0.0022280,-0.0018945,-0.0000100,0.9645908,-0.0759551,0.2434517,0.0672811,0.9946653,0.1030838,-0.0000765,-0.0038495,0.9978235,0.0604479,0.0258888,-0.0049087,0.9993693,-0.0355117,-0.0000032,-0.0000023
-0.2389600,1.0495700,-0.6767400,0.9929177,0.0497699,-0.0947898,0.0514999,0.9998085,0.0086285,-0.0068777,0.0161596,1.0000000,0.0000000,0.0000000,0.0000000,0.9992324,0.0172755,-0.0137604,0.0323544,0.9929844,-0.0085842,0.0586649,-0.1023072,0.9928840,-0.0097298,0.0598594,-0.1024875,0.9892330,0.0071977,-0.1448937,-0.0192912,0.7918571,0.0674624,0.0246692,0.6064673,0.9877036,0.0685648,0.1248055,0.0645289,0.8904174,0.3229601,0.0812240,-0.3102520,0.9971349,0.0075622,0.0703085,0.0268607,0.7714416,-0.1515141,-0.1278617,-0.6046262,0.9033911,0.1148776,-0.3840657,-0.1522541,0.9867107,-0.0119231,0.0142226,0.1614233,0.9826429,-0.1398367,-0.1120668,-0.0479554,0.9757678,0.2186911,0.0000053,-0.0071780,0.9887039,-0.1228188,-0.0856433,-0.0067397,0.9999970,0.0015910,-0.0018810,-0.0000083,0.9649427,-0.0767200,0.2411854,0.0694927,0.9938840,0.1103284,-0.0000773,-0.0047219,0.9977427,0.0451064,0.0434713,-0.0241910,0.9994302,-0.0337523,-0.0000007,-0.0000043
-0.2146600,1.0460300,-0.6792300,0.9896366,0.0462998,-0.1278695,0.0460999,0.9997885,0.0127103,-0.0067426,0.0146995,1.0000000,0.0000000,0.0000000,0.0000000,0.9991510,0.0254509,-0.0134950,0.0294542,0.9921938,-0.0118355,0.0702689,-0.1023409,0.9923623,-0.0154349,0.0698366,-0.1005069,0.9896911,-0.0016276,-0.1420254,-0.0183756,0.7940409,0.0560496,0.0081753,0.6052196,0.9868801,0.0661261,0.1349513,0.0590182,0.8857111,0.3365166,0.1049297,-0.3020965,0.9972132,0.0109062,0.0690669,0.0260143,0.7716028,-0.1609152,-0.1239205,-0.6028094,0.9072055,0.1069946,-0.3804206,-0.1442584,0.9855205,-0.0018269,0.0097040,0.1692685,0.9798827,-0.1528229,-0.1153541,-0.0562893,0.9726152,0.2322707,-0.0000207,-0.0083685,0.9918088,-0.1191639,-0.0459016,0.0028650,0.9999983,-0.0003321,-0.0018249,0.0000055,0.9578561,-0.0672385,0.2716022,0.0649845,0.9931171,0.1170269,-0.0000887,-0.0048138,0.9977621,0.0027963,0.0526989,-0.0410591,0.9998973,-0.0143313,-0.0000007,-0.0000085
-0.2146600,1.0460300,-0.6792300,0.9896366,0.0462998,-0.1278695,0.0460999,0.9997885,0.0127103,-0.0067426,0.0146995,1.0000000,0.0000000,0.0000000,0.0000000,0.9991510,0.0254509,-0.0134950,0.0294542,0.9921938,-0.0118355,0.0702689,-0.1023409,0.9923623,-0.0154349,0.0698366,-0.1005069,0.9896911,-0.0016276,-0.1420254,-0.0183756,0.7940409,0.0560496,0.0081753,0.6052196,0.9868801,0.0661261,0.1349513,0.0590182,0.8857111,0.3365166,0.1049297,-0.3020965,0.9972132,0.0109062,0.0690669,0.0260143,0.7716028,-0.1609152,-0.1239205,-0.6028094,0.9072055,0.1069946,-0.3804206,-0.1442584,0.9855205,-0.0018269,0.0097040,0.1692685,0.9798827,-0.1528229,-0.1153541,-0.0562893,0.9726152,0.2322707,-0.0000207,-0.0083685,0.9918088,-0.1191639,-0.0459016,0.0028650,0.9999983,-0.0003321,-0.0018249,0.0000055,0.9578561,-0.0672385,0.2716022,0.0649845,0.9931171,0.1170269,-0.0000887,-0.0048138,0.9977621,0.0027963,0.0526989,-0.0410591,0.9998973,-0.0143313,-0.0000007,-0.0000085
